"","Series","n","tsfeat.Frequency","tsfeat.Entropy","tsfeat.Trend","tsfeat.Season","tsfeat.ACF1","tsfeat.Lambda","tsfeat.Period","sMAPE.Naive2","sMAPE.ARIMA","sMAPE.ETS","sMAPE.ETSARIMA","sMAPE.Legaki","MASE.Naive2","MASE.ARIMA","MASE.ETS","MASE.ETSARIMA","MASE.Legaki"
"349","H349",960,24,0.629893473193369,0.170726606321099,0.80957478114799,0.750638717785725,0.1,"24",0.576323325969777,0.869980987298468,0.605432547069333,0.745547077444325,0.595035618959299,1.00101274565741,2.29569299086778,1.12089894563172,1.69538667507052,1.08448878667265
"350","H350",960,24,0.644396621784512,0.493697196649331,0.914070993468289,0.579871362723465,0,"24",0.345937090015345,0.387251908121795,0.410938153536111,0.389933073048109,0.383639816769759,1.67539759481805,1.8321229050039,1.86685967854851,1.84025700994694,1.79340190594935
"351","H351",960,24,0.726008168170552,0.55400539634604,0.735311682205152,0.439543324250933,0,"24",0.221176316725076,0.375489986644891,0.219068352519182,0.296642439314573,0.211442888984363,0.518376885087619,0.825906642551362,0.509587192692068,0.62453966692292,0.488409410253273
"352","H352",960,24,0.693113198475453,0.215343779389287,0.878713345527474,0.812357258241615,0,"24",0.288065690393196,0.278755248319045,0.222813218574119,0.226416588060503,0.268625058209314,1.17894488796806,1.06098686106971,1.05104039932542,0.995903921286417,1.11227750260981
"353","H353",960,24,0.583217795300156,0.441593745393271,0.911755264337076,0.354696150543794,0,"24",0.252893041563662,0.161211985732448,0.17081497390875,0.124271384648232,0.231359406813481,1.2141633708235,0.668991942388226,0.798292986631187,0.483747929444415,1.11361888411586
"354","H354",960,24,0.628822156938236,0.254498582356475,0.87741720631751,0.589052350266276,0,"24",0.309305898569139,0.3985530643202,0.311120822592977,0.348973885354598,0.312577104963046,1.35472191958024,1.80203334028187,1.40429441831529,1.59051497706967,1.4126235928877
"355","H355",960,24,0.632247531306075,0.165364288456748,0.87096764675046,0.655888357562211,0.15,"24",0.16828829576137,0.216144726269026,0.258231536234064,0.219627831324846,0.229805870389309,0.850263818442253,1.15241514828061,1.41009078794433,1.15087196036355,1.23190664688638
"356","H356",960,24,0.662858148757218,0.133770941001702,0.726883288261699,0.871719968587432,0.25,"24",0.42131474117805,0.467735557334782,0.434184728354407,0.432389679270236,0.417436610024196,1.70773832797429,2.02635868203744,1.76611952032798,1.87362885904325,1.69391466693006
"357","H357",960,24,0.739381663319191,0.0429077442648983,0.672017254339539,0.550313022193788,0.1,"24",0.359962387598831,0.159549490543513,0.272162652630559,0.193087003529998,0.277827055580497,1.6389901949598,0.723338946964689,1.31520133449958,0.922290177827407,1.3332610146579
"358","H358",960,24,0.684282606010779,0.446178295264997,0.840553941257477,0.673162242043093,0,"24",0.641980274902338,0.423786897637095,0.753726729842239,0.597229786804788,0.658599082440577,2.18567607646596,1.2438150274946,2.83738159305928,2.01497431115307,2.28676757327624
"359","H359",960,24,0.767730785395492,0.292249449842044,0.821277410137593,0.596132038227443,0,"24",0.145834309298555,0.156261156006014,0.353186859878134,0.197979738256164,0.139151462220224,0.61018114319591,0.657379427300355,1.81223516335224,0.878251117704326,0.583125115512948
"360","H360",960,24,0.693145821734008,0.621695524381724,0.863342397075622,0.538949930536863,0,"24",0.549544191149559,0.29528284411069,0.436618948314142,0.355289047393236,0.471681818236541,1.04973472882636,0.682741685914015,0.885966230609829,0.773540744018167,0.932094596104711
"361","H361",960,24,0.692455025696726,0.288467946360674,0.739121199246138,0.670562563112927,0.05,"24",0.631229351635515,0.293608013543024,0.650523131998789,0.431450237561321,0.647487682969505,3.65442222197784,1.0953769661555,3.87009385149848,1.88425833183911,3.85517979721227
"362","H362",960,24,0.666366849460738,0.130606242395956,0.835423527683477,0.740499515020319,0,"24",0.301167328855917,0.114370242260947,0.259580627441198,0.16576436048297,0.230608806835981,1.14495958298464,0.448425200017911,1.02779183047298,0.677760873363639,0.911967422545762
"363","H363",960,24,0.642505607382614,0.0512809956608357,0.884467978968178,0.79821721872278,0.15,"24",0.309846903595947,0.27345698239959,0.234873668379751,0.235135772813465,0.304338557008625,1.27849255528365,1.08723193583843,1.10218806487567,1.01158626471536,1.25570635400238
"364","H364",960,24,0.612463568085937,0.181208334541415,0.860330631410622,0.253827000478919,0,"24",0.147586340446324,0.152156206319278,0.157997587730674,0.140249681124236,0.154311410962299,0.702868679109212,0.781440218268714,0.741565966265268,0.663526516373761,0.73527894482416
"365","H365",960,24,0.633320382090691,0.265733667099927,0.897395289064142,0.496641296347019,0.1,"24",0.132530167367304,0.188078178339842,0.276107812827863,0.214180058458811,0.165073294245359,0.752218535578366,1.15983155148602,1.95478799475667,1.4474084823648,1.05288322093008
"366","H366",960,24,0.797461038476527,0.075338008539205,0.738440311914142,0.756109117117955,0,"24",0.898190499493302,0.436338440427297,0.945428648301414,0.668686700423966,0.79423001699799,3.95672393065654,1.11079236974661,4.39945018301699,2.19818581205127,3.26756842679973
"367","H367",960,24,0.634088660028897,0.112495009489918,0.906548074773812,0.623516845791811,0.1,"24",0.229721843559903,0.262969829886496,0.273567741641351,0.237616859608158,0.241298582503671,0.870555024350686,1.11422947045077,1.0484267274528,0.914113334550947,0.925763113122896
"368","H368",960,24,0.665004931221388,0.172047497741284,0.892384790711718,0.678409225838441,0,"24",0.190540769942324,0.174829141461089,0.199216284336153,0.175840965590238,0.198361700201225,0.985606636503561,0.887380326491235,1.07440592199549,0.90397466760353,1.06438919472644
"369","H369",960,24,0.721954539070158,0.0107360598406142,0.839944528792187,0.833221028952211,0,"24",0.421550156760919,0.458992269610127,0.394614400895439,0.420003162391783,0.420555822240241,1.51732873184999,1.67732953807585,1.42620330359695,1.54834394515093,1.51583481017284
"370","H370",960,24,0.726031059052378,0.0119169966943893,0.731783409374609,0.775923016339797,0.25,"24",1.29429472795346,0.444601488330243,1.3843544058557,1.09146804717143,1.33419216374931,13.3961957559119,1.30850889276085,16.2980511961308,8.25683554663297,14.8954819147062
"371","H371",960,24,0.748864509093036,0.281256045321088,0.824260237575951,0.481838862059494,0,"24",0.217139071690828,0.20875575482219,0.232115348352105,0.209921258713468,0.215546508239213,0.884639909069851,0.84208959184118,0.951527234163471,0.862301391872591,0.878989557662295
"372","H372",960,24,0.615065456469635,0.282316421691968,0.884063175544807,0.499378862382274,0.05,"24",0.170839772239132,0.229309691627727,0.177286393209911,0.193660424395915,0.173324889107579,0.798099399310685,1.13267219294677,0.828020366343865,0.943204301027796,0.80205016917296
