"","Series","insample_n","period","sMAPE.Naive2","sMAPE.Comb","sMAPE.ARIMA","sMAPE.ETS","sMAPE.ETSARIMA","MASE.Naive2","MASE.Comb","MASE.ARIMA","MASE.ETS","MASE.ETSARIMA"
"17","Q23460",122,4,0.0511041936520598,0.0230285612922195,0.0188269611103164,0.0141092952031501,0.0156029804893914,1.54284019659197,0.702889061260712,0.575634238548429,0.432057420169453,0.476934659287192
"18","M47807",55,3,0.23056340953678,0.119473179519374,0.115416299470438,0.115418626395047,0.115417462929779,0.899940411625363,0.493534135065015,0.47657817150175,0.476587829242,0.476583000371875
"19","D4134",277,1,0.0271410115380883,0.0324848838091254,0.0414728096100395,0.0271383032535093,0.0341008817288043,2.06363867038823,2.46119355500281,3.12273534635618,2.0634363339138,2.58072857040657
"20","Q23453",122,4,0.0522670825603787,0.0754463982280339,0.135857388973676,0.0793936846690677,0.108108497757434,1.25856154827539,1.8382264361788,3.43125178436027,1.92750589781249,2.67937884108638
"21","H64",700,2,0.119969625853121,0.117542213042372,0.060911322496501,0.119404866103532,0.0849159529573323,1.49075287442054,1.45827680559534,0.766224343750984,1.48280988814461,1.06873437220603
"22","Y21888",15,6,0.226225104079705,0.199191166517715,0.226225104079705,0.226227733405605,0.226226418741876,6.90275391175481,6.16799276008992,6.90275391175481,6.90282394830392,6.90278893002937
"23","M47919",242,3,0.0245512225586017,0.0256592172038417,0.0316031419724977,0.0240705451192248,0.0278465824860589,1.54406765318925,1.61486613816127,1.99795435726721,1.51318385510667,1.75556910618694
"24","M47873",230,3,0.0693125691901409,0.0675496632770971,0.0683038225617283,0.0716133335420498,0.0699558259900194,0.999285029426338,0.974828460197887,0.985374982068595,1.03107614750642,1.00822556478751
"25","D3806",237,1,0.0202251796568042,0.0183187521724305,0.0209279472584482,0.0202260899257462,0.0205768660868572,2.14370723529726,1.94385448706782,2.21722312905118,2.1438025414359,2.18051283524354
"26","Y22984",37,6,0.275329260615711,0.325716188056635,0.296866767206095,0.309168521584071,0.295565495164713,1.64709141274238,2.08931679928803,1.75576807853857,1.93806817296889,1.78107114731691
"27","Q23173",51,4,0.0273728558856358,0.0190646136294008,0.0448725341990633,0.0205424783044092,0.0318484394821255,0.734711602523059,0.514887801667782,1.189398291344,0.554290213505138,0.851996010398578
"28","D3650",237,1,0.0221443708695131,0.0256612085665749,0.0115466735616456,0.0221444709698205,0.0168267252420182,1.60851737406226,1.85989419741144,0.843636975971666,1.60852454721853,1.2260807615951
"29","D4021",277,1,0.0621393781538176,0.0618505453569666,0.0621393781538176,0.0621409079845235,0.0621401430688868,4.5776922032165,4.55717280458321,4.5776922032165,4.57780083262013,4.57774651791832
"30","Q23168",51,4,0.0641412909933041,0.041487468922313,0.0179594244686734,0.0509721190081047,0.0207351834613813,1.2671958588837,0.830148204097585,0.367359541027032,1.0160427025094,0.42136831415739
"31","Q23532",74,4,0.0261053574974146,0.0228421547795374,0.0156872389008928,0.00833226170883071,0.0115543851734911,0.628850357760498,0.552113362240615,0.380532075759901,0.203168191305386,0.280816040318949
"32","M47793",68,3,0.508203410859652,0.305640120286146,0.454141179805625,0.284358696286338,0.34052847817575,1.22903178661915,0.620783763328421,0.846284778853103,0.571782397554162,0.661892496108926
"33","Q23214",51,4,0.0759302611933538,0.0868938935889975,0.0725574452968796,0.0725589566803955,0.0725582009889339,1.31017436293292,1.50958491693127,1.24926335635866,1.24929054451566,1.24927695043716
"34","H57",700,2,0.0281421118057838,0.0240248535852343,0.029016862494139,0.027094877947966,0.028069696977779,0.833036684061279,0.742288732242643,0.898691649506626,0.799715702427423,0.849203675967025
