"","Series","sMAPE.Naive2","sMAPE.ARIMA","sMAPE.ETS","sMAPE.ETSARIMA","sMAPE.Legaki","MASE.Naive2","MASE.ARIMA","MASE.ETS","MASE.ETSARIMA","MASE.Legaki"
"126","W126",0.0183049011981861,0.00676812070688327,0.0103077987459186,0.00850779994154341,0.0149145268303836,3.63695786490962,1.35485027964718,2.05748368638503,1.70071996220755,2.96910256694725
"127","W127",0.0216574504680041,0.147339967540644,0.0179359636007316,0.0835690680647374,0.015844053220953,4.64173069353741,34.4726702479508,3.83558440871467,18.732557772708,3.38530737975614
"128","W128",0.031493663558348,0.0290370235083082,0.0314754140233435,0.0302540699422258,0.0309180626213015,2.97352482904865,2.74481956943993,2.97182670831988,2.8583231388799,2.92009236508897
"129","W129",0.0317351361474767,0.00716592574526816,0.00314186893583306,0.003753250913667,0.0271773986443354,3.17372938589055,0.699476072960653,0.310744636005993,0.36959461461985,2.71013785824413
"130","W130",0.00687883117470086,0.0145166188611087,0.00987492947811653,0.0121266364441755,0.0104047965402259,3.29530181738872,6.9919774636906,4.74075595006096,5.83118299225899,4.99706462901084
"131","W131",0.00483440327680513,0.00265232921800174,0.00293114740062697,0.00279168544844579,0.00349706641905979,0.944664145048033,0.519183357075913,0.573544484577531,0.546363920826717,0.683932467938743
"132","W132",0.0168539529592556,0.00786019722525953,0.00688562701317598,0.00737276444216089,0.0137685421583782,9.37266306721029,4.38984140152829,3.8465722417262,4.11820682162724,7.66974046558797
"133","W133",0.00874267204862111,0.0026783228719872,0.00286733276213055,0.00277280110311226,0.00492292355088361,4.16168743934685,1.2775189999279,1.36740891975443,1.32246395984117,2.34826083356307
"134","W134",0.0106770780628308,0.00364494640105201,0.00397951813908802,0.00381216558831961,0.00709083129542955,4.35570829116618,1.49113585804079,1.62763299370078,1.55938442587078,2.89860370792656
"135","W135",0.0208584763893394,0.00872940648188939,0.00973258687083616,0.00923080947153002,0.0165233188160607,3.3014095225032,1.39046158951777,1.5498232350472,1.47014241228249,2.62210407371894
"136","W136",0.0369056442378644,0.0186089193441909,0.0179079052155101,0.0182623824208953,0.0339228558344362,7.04441500924705,3.63875493482914,3.47403443326172,3.55639468404543,6.48642887404345
"137","W137",0.00912741335370022,0.0102421570615676,0.0042058413947966,0.00609863453738972,0.00766312431533775,2.58238563645028,2.91929781657288,1.19129412237876,1.73148893262366,2.16998281037379
"138","W138",0.0644088704618129,0.0645581970197754,0.0647884256575993,0.0646731424645794,0.0633344945297061,0.495594330570572,0.496760486365792,0.498557773788986,0.497659130077389,0.48734762456865
"139","W139",0.028407651236853,0.028407651236853,0.0383688443461858,0.0334032293574846,0.0336870872379514,2.18143747467631,2.18143747467631,2.96415974105111,2.57279860786371,2.59506037502266
"140","W140",0.0271922917203326,0.0277704263274069,0.0335901762378407,0.0306852204835231,0.0325122080788354,2.52291824465959,2.57753630008816,3.12897785920352,2.85325707964585,3.0265545939478
"141","W141",0.0308322070124901,0.0309070772980776,0.0294041566809287,0.0300285579948201,0.0355776566447279,2.10591796868753,2.11444639440988,2.01063072329355,2.05344341425944,2.43931739496128
"142","W142",0.0147295252817104,0.0147384631848414,0.0147294833317752,0.0147339734022062,0.0132525276813586,3.03913481656466,3.04094719837281,3.0391263104325,3.04003675440266,2.73643706359835
"143","W143",0.00737124065683789,0.00558040956362104,0.00579987567418726,0.00566898432892704,0.00606867743741591,1.29479072622133,0.981737217027549,1.02032667132946,0.99735611174942,1.06719442714596
"144","W144",0.154938117716919,0.154112576571243,0.136140134974634,0.145083998250812,0.143655337388783,3.28467415557206,3.26866580817334,2.91650641450811,3.09258611134073,3.06474038150652
"145","W145",0.128741968795939,0.121867327484145,0.128064330692145,0.124941986417412,0.123804391335202,2.54741645315672,2.42204179776532,2.53510307229689,2.47824004548865,2.45734723688097
"146","W146",0.0183046591806493,0.0432275543478639,0.00899314413888663,0.0256851966126273,0.0136216098488689,5.05391575829919,11.7600159189622,2.49678698784891,7.06027125964183,3.77162727608546
"147","W147",0.132847646286563,0.117512886358693,0.114134362542306,0.115830114862785,0.109348538212862,0.312175217493213,0.2737088808446,0.265248328364321,0.269478604604461,0.253411846417327
"148","W148",0.0991961083667948,0.084644301297721,0.0932161130507728,0.088940626502219,0.0901687948450856,0.384118211561283,0.324981638150206,0.359700057212245,0.342340847681225,0.347323298369327
"149","W149",0.0107841918513742,0.00832350343428707,0.0113626704637849,0.00974315721905937,0.0121924412388589,1.76739163430956,1.3610402652699,1.85369475225239,1.59181555074568,2.00021433383524
